review,Eng,label,vader_score,vader_compound,textblob_score
"棒類固醇  哇哇哇。 從來沒有寫過評論但是我感覺必須要爲這家。 不只是因爲它是一個大問題。 工作人員令人難以置信的考慮到酒店剛剛開始營業。 這個地方非常乾淨。 我可以一直說下去和關於這個地方這麼好真是但如果你像我一樣,你只想聽到的任何缺點。 唯一一個我能想到的就是細節的要求預訂晚餐 2天前要求一天。 我更喜歡有更多的自發的。 孩子們不應允許在溫泉八絃琴的一切。 兒童俱樂部和設施足夠他們即使我的孩子們喜歡它。 我不想他們在那裏。","Stick steroids wow wow wow. I have never written a review but I feel it must be for this. Not just because it is a big problem. The staff was incredible considering that the hotel was just beginning to open. This place is very clean. I can say it all the time and it's so good about this place but if you are like me, you just want to hear any shortcomings. The only thing I can think of is the detailed request for dinner reservation 2 days ago. I prefer to have more spontaneous. Children should not allow everything in the hot spring ukulele. The kids club and facilities are enough for them even if my kids like it. I don't want them there.",1,"{'neg': 0.047, 'neu': 0.785, 'pos': 0.167, 'compound': 0.9543}",0.9543,0.2947619047619048
"我比较喜欢的航空公司  我们坐从布里斯班到伦敦的,登记入住很容易,有一条腿升级到了豪华经济舱,这很棒因为现在的价格下次我会去检查的。 点了一个特别的晚餐,每次都是供应的,友好的工作人员。","My favorite airline. We took the trip from Brisbane to London. It was easy to check in. One leg was upgraded to deluxe economy class. This is great because the current price will be checked next time. Ordered a special dinner, served every time, friendly staff.",1,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.9423}",0.9423,0.3831845238095238
洗手間便器有黑邊、洗手盆有粘粘的感覺,"The toilet bowl has black edges, and the wash basin feels sticky",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1
"大大的驚喜  我們不喜歡常規全包的酒店,但是在讀了關於這家酒店的一篇文章在一本雜誌去年四月4我們預訂了一個帶着我們的兒子。   我們都很驚訝,但是我們也不只我們作爲父母孩子都非常喜歡。 雖然全包的酒店,這裏不是那種在任何方面都是這樣的,食物的質量和服務水平都很棒。 即便是我們這裏一切都非常乾淨,因爲很難應付的客人,沒有任何意見的！   我們去了水療中心還是會很驚訝我們的待遇和高水平的接觸包括非常友好的員工。 （感覺就像是我們在希臘的神）   當我們到達的時候,我們就馬上開始當我們遇到simona完美的旅程。 我們幾乎都有這種感覺是有人惡作劇是因爲它與我們真是太好了！   最後但並非最不重要,注意到酒店的經理幫助我們做了一個關於dirk吃新鮮鱸魚。 令我們驚訝的是我們預訂的那個晚上在一家意大利餐廳點菜被重新安排在海灘上的餐廳供應自制的dirk的整個鱸魚6人信手拈來。   回家後我們馬上就預訂了這個假期我們秋天的假期和現在我們甚至會帶我們的朋友！","Big surprise We didn't like the regular all-inclusive hotel, but after reading an article about this hotel in a magazine on April 4 last year we booked one with our son. We are all surprised, but we are not only very fond of our parents and children. Although it is an all-inclusive hotel, it is not the kind in all respects, the quality of food and service level are excellent. Even if we are here, everything is very clean, because it is difficult to cope with the guests, there is no opinion! We went to the spa and would still be surprised that our treatment and high level of contact included very friendly staff. (It feels like our God in Greece) When we arrived, we immediately started the perfect journey when we met Simona. We almost all have the feeling that someone is a prank because it is so good with us! Last but not least, noticed that the hotel manager helped us make a dirk about eating fresh sea bass. To our surprise, the order we ordered in an Italian restaurant was rearranged at the restaurant on the beach. The whole perch served with homemade dirk was served by 6 people. We booked this holiday immediately after we returned home and now we will even bring our friends!",1,"{'neg': 0.055, 'neu': 0.738, 'pos': 0.207, 'compound': 0.9917}",0.9917,0.23448412698412696
有禮長者服務  我們一行四人其中一位長者需要輪椅協助，地勤人員提供有效服務， 長者夫婦機位本來離我們很遠， 經過改動，我們也可以跟著他們坐在他們附近，幫忙打點，他們提早上機，下機時雖最後，但已有地勤人員等候，可以讓我們放心老人家不會辛苦。,"Courteous seniors service One of our group of four requires wheelchair assistance, and ground staff provide effective services. The elderly couple’s seats were far away from us. After the changes, we can also sit with them near them and help to arrange for them. Getting on the plane and getting off the plane are the last, but there are already ground staff waiting, which can let us rest assured that the elderly will not work hard.",1,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.8291}",0.8291,0.18472222222222226
遇到跳電 吹風機突然噴出火花,"Encountered a power jump, the blower suddenly sprayed sparks",1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
"一家很不錯的價值  這裏有很多你可以在廟街夜市。 從仿造的設計師把行李小家電和香港的小擺設,這個市場有太多的東西。 這裏的一切都和他們開始砍價馬富奇在半。","A very good value There are a lot of you can do at the Temple Street Night Market. From counterfeit designers to small luggage appliances and Hong Kong's small furnishings, there are too many things in this market. Everything here and they started bargaining Mafuqi in half.",1,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.707}",0.7070000000000001,0.14866666666666667
the murray  這是我來the murray酒店入住的第三次了。第一次來的時候就已經很喜歡了。裝修的風格是屬於現代風  特別多的網紅小姐姐過來打卡。拍照光線當然好的不用說。酒店服務也是特別的用心。面膜都會貼心的放床邊  對我來說 每次都是很愉快的  感謝你們的用心,"the murray This is my third stay at the murray. I already liked it when I first came. The decoration style belongs to the modern style, and there are especially many net red ladies who come to check in. Needless to say, the light is good. Hotel service is also special. The mask will be placed next to the bed intimately. For me, it is always a pleasure. Thank you for your hard work.",1,"{'neg': 0.017, 'neu': 0.81, 'pos': 0.174, 'compound': 0.9217}",0.9217,0.20824829931972788
這個迪士尼樂園是我去過之中最小的。而且有很多內地人，他們比較不喜歡排隊..不過氣氛還是可以的，現玩得也算開心吧,"This Disneyland is the smallest one I have ever been to. And there are a lot of people from the Mainland, they don’t like to line up.. But the atmosphere is okay, it’s fun to play now.",0,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.8922}",0.8922,0.4
"因為那個樂園規模小,而且還有好多素質不高的大陸人,他們老是插隊,典型的方法就是每個隊都派個代表幫大家排,到了以後整個團的人都過去。搞得我根本沒心思玩,這真的太差勁了。","Because that paradise is small in scale, and there are many mainlanders who are not of high quality, they are always in the queue. The typical method is that each team sends a representative to help everyone queue up. When the team arrives, the entire group will pass by. I didn't even bother to play, it was really terrible.",0,"{'neg': 0.049, 'neu': 0.786, 'pos': 0.165, 'compound': 0.7872}",0.7872,-0.1261111111111111
非常友好的工作人員  這趟航班是非常有幫助和友好的工作人員。 他們經常停下來問我們是否需要任何東西在飛行的過程中。   這裏的食物是一種很高的標準和經過的飛機很快還要因爲不錯的電影都有。   我確實覺得這裏的音樂也是一個小的可以有更多的當前日期和音樂。   所有的員工都會在所有可能意味着我們還會選擇這家航空公司的話我們會有空房。,"Very friendly staff This flight is very helpful and friendly staff. They often stop to ask if we need anything during the flight. The food here is of a very high standard and the passing plane will soon be due to good movies. I do think the music here is also a small one and can have more current dates and music. All employees will be available at all times, which may mean that we will still choose this airline.",1,"{'neg': 0.024, 'neu': 0.832, 'pos': 0.144, 'compound': 0.8945}",0.8945,0.18191666666666664
網路收訊有點差!,Internet reception is a bit poor!,0,"{'neg': 0.404, 'neu': 0.596, 'pos': 0.0, 'compound': -0.5255}",-0.5255,-0.5
沒有滿意的地方,No satisfaction,1,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.3412}",-0.3412,0.0
大部分機型新、電影選擇多、航班選擇多  台港航段雖然飛行時間很短（大約一小時2040分左右），但是座椅舒適程度還有機型新舊感受還是有差的，雖然CX台港航段的餐食真的不怎麼樣，但是也就一個多小時的飛行時間，其實有沒有吃，對我來說是真的沒有什麼太大差別，主要座椅舒適程度夠，能在短暫飛行時間有辦法適度的入眠休息倒是很重要的，每搭國泰航空的航班都可以讓我安心舒適的入眠，所以經常選擇過太搭乘的，若不想睡覺，機上的娛樂系統譬如電影，也都是很新的，搭乘了很多國泰的航班，還沒遇到過一台飛機沒有娛樂系統的，此外，國泰的航點也是遍及全世界各地，這也是我愛搭國泰航空的原因。,"Most of the models are new, there are many movie choices, and there are multiple port segments for flights. Although the flight time is very short (about one hour and 2040 minutes), the seat comfort and the old and new models are still poor, although the CX station The meals in the Hong Kong flight segment are really not good, but in terms of more than an hour of flight time, whether it is actually eaten or not is really not much different for me. The main seat is comfortable enough to be short-lived. It is very important to have a way to sleep properly during the flight time. Every Cathay Pacific flight can let me sleep comfortably, so I often choose to travel too much. If I don’t want to sleep, the entertainment system on board, such as movies, is also all It's very new. I've taken many Cathay Pacific flights. I haven't encountered a plane without an entertainment system. In addition, Cathay Pacific's destinations are also all over the world, which is why I love Cathay Pacific.",1,"{'neg': 0.035, 'neu': 0.848, 'pos': 0.118, 'compound': 0.9559}",0.9559,0.17333333333333334
