review,label
"令人惊叹的规模！   第3次去ikos olivia... 哇,哇,哇！ 所有包含在内的照单点菜的葡萄酒avec！   这个地方不能为你提供大量的会给你便宜的葡萄酒的饮用鞭绳... 红酒种类很多,种类丰富而且质量！ 食物太棒了！  Timos和他的工作人员真的很努力让你住得非常舒适！ 所有的餐厅都运行得很好  食物品种多样！ 最喜欢的是普罗旺斯 elias斯蒂芬在照顾你。 乔治 Gegoris酒中是非常棒的主人... 前台的经理tasos是你真的付出额外的努力来帮助！  很棒的假期！ 我们的三个孩子非常喜欢这里！  Iain乔治&",1
"不需要購買更多的  國泰的一般豪華經濟艙。 我們還從香港飛往巴黎和反向。 更多的腿部空間比經濟的,但服務很差,浴室和一般的食物有限可用性。 除了空間,住的經濟房。 他們真的應該學習新西蘭航空",0
"最不舒服的座位！  我已經飛了世界上主要的航空公司和大部分這是唯一一個我覺得應該有足夠強烈編譯了一篇評論。 我第一次坐飛機去澳大利亞國泰20年前和他們的周圍都是很棒的,事實上我還有他們還給了我們一包飛機航班上的真是太好了。 像大多數人一樣我附近的商店通常最優惠的機票上所以我一度再到幾年之後才發現我在悉尼的這家航空公司的綁定,有沒有什麼變化如何！ 幾年前他們改變了他們的整個艦隊的座位上,簡直是一場災難。 新的座位都是迄今爲止我坐過的最不舒服的事情上。 這是一個剛性的殼不可以斜躺着,但有一個墊子之類的幻燈片內四處殼。 很好,無論我怎麼發現我根本就找不到它的任何位置很舒服。",0
很有香港味道的夜市  走在市街上能聽到粵曲迷聚集作即興演出，有廣東歌，也有西方流行音樂，逛逛有各式小物件攤販，有雷射唱片、玉器和古玩等，還有算命攤，更別忘了一嚐廟街著名的煲仔飯、拿渣麵（雜碎麵），體驗香港特有的「平民夜總會」！,1
既然有特别约定，为何不提前通知顾客？办理入住的时候才说这个，感觉特别差劲。,0
酒店位置在火车站对面，汽车客运站就在附近。但早餐很差，而且房间比较旧，酒店为了省电，连走廊的电灯都经常关掉，出入不方便，不适合商务会客。,0
接待員語氣有问題！,0
6整體衛生一般,0
"但是服務很好懷疑  之前我聽說這裏的服務佔據了這個航班和機票都非常的一點都不好吃。  第一次來這家航空公司的剝皮,服務和食物的味道（非蔬菜...  ）很棒。 我們的航班有點吵也太多舊的飛機起飛和降落時... 要小心... ；  ）",1
房间不够大！,0
商務體驗好  這次搭乘商務艙。座位及餐飲都很好。 在忙碌的行程中，上飛機之後空服員遞上的一條熱毛巾及飲料讓人在搭機的時候得到一個很好的放鬆與休息。  另外國泰的機師起降技術都很不錯，尤其是降落的時候不會讓人覺得很不舒服，落地時像是一個優雅的小彈跳。,1
"情侶的生日假期！  我們又回到這家很棒的酒店是一個非常成功的家庭假期在以下2016年8月今年我和我妻子一起去的7其他夫婦兩個明顯的慶祝生日了四天的假期  Timos一度再次和他的團隊很棒！  我們住在一間平房很可愛  這裏的食物很棒,服務很周到而且很讓人放心的是看到那麼多的去年的工作人員同樣非常棒。  我們已經預訂了第三次我們帶着我們的孩子在八月和等不及再去一次！  物超所值和一個酒店我都強烈推薦這家酒店。 一個要特別提一下dirk,格雷格和喬治！ 很快再見到你們。",1
房间很大味道，服务差，态度差，房单设施差~~永远不会再去了。差就一个字,0
环境一般，设施较旧，豪华标准间看不出哪豪华来，浴室特滑，差点扭伤脚，以后不再住这了,0
"舒適  座位舒適,服務態度很好,行李給的重量足夠採買,可惜的是台北仁川往返的班機時間不太好,晚去早早回,對於旅遊來說,最後1天幾乎浪費了",1
酒店太老了，屋内潮味儿很大，到处显露出酒店的陈旧,0
"公務艙  最好的方式  我與英國航空avios積分和現金支付,大約11,000 60.00USD大約爲每一次的旅行。 性價比極高的積分和現金。 有一件事我不知道是國泰航空允許乘客使用休息室的之前和之後的旅行。 我做了一個邀請我離開之前和使用休息室在曼谷抵達香港。 我沒有因爲我去了香港洲際酒店和想花更多時間在那裏。  我6尺 181釐米高的和額外的伸腿空間是非常值得的。 這裏的食物是很棒的航空食品。 而且準時出發的航班很早就到了。",1
地點佳，健身泳池設備好，房間舒適，價錢合理，有機會會與家人再次入住,1
房間設備就好似回到二三十年前一樣，比較殘舊,0
"餐點不錯, 服務保持水準  去機場前已經辦理網上登機, 到達機場只是辦理行李寄艙, 以往寄艙都是自助的, 這次全程有地勤人員幫忙, 非常好. 上到機艙, 毛毯已經全部放在座位上, 服務跟以往一樣熱誠, 雖然過去飛行次數不是很多, 也主要是亞洲範圍, 但坐過幾家航空公司, 還是覺得國泰服務比較好.",1
入住需要核對信用卡的卡號，才能完成入住手續。但飯店沒有事先告知預先付款要核對當時付款的信用卡，萬一沒有帶那張信用卡或相關的資料，是不是就不能入住了，（幸好有信用卡繳費單明細上的卡號，才得以入住，但錢確實是已經付清了)覺得入住過程不是很開心！,0
希望浴室能有充電插座，使用風筒能更方便,0
"世間！  我和男朋友住在這裏我可以很誠實地說我從來沒吃過這麼一個完美的假期。 工作人員都非常友好而且總是能幫助每當我們想要,甚至經理Timo有時間了。 他們讓我們感覺非常受歡迎。 食物令人難以置信的景色從我們的房間很漂亮。 一個輕鬆的假期,我們不想離開！ 我們明年一定還會再來這裏牶廖摶晌。 非常感謝大家！ Helena和Shane",1
地理位置太优越了，周围吃喝玩乐一应俱全，离香港科技馆、历史馆和维港都是一步之遥；另外一楼帝苑饼家的蝴蝶酥真是我吃过的最可口味道！下次来香港肯定还选这间酒店！,1
"很棒的市場  當然有很多旅遊紀念品在這裏但是有一些東西是我們不會看到英國的所以這樣很有趣。 有很多假手錶,手袋優惠他們不介意！ 有很多吃飯的地方,價格合理好的街邊小吃或是餐廳也在。 一個不錯的遊覽的地方,如果只是爲了一次經歷！",1
服務不錯  餐點差強人意，但視聽器材與座椅還不錯，整個航程很舒服，服務人員也相當客氣而盡責，再加上價格，CP值相當高,1
如果你想買名牌設計師設計的衣服那麼這是一個必須適合你  你至少需要花半天的時間逛這個地方到處都是巨大的和設計師商店。 但這裏是我自己不是很喜歡這幾個小點的插座有無任何昂貴的紀念品和一些很棒的吃飯的地方有很棒的景色晚上俯瞰海港商店第一然後得到一個不錯的地方周圍吃飯700下午所以你在燈光表演的時間因爲你吃飯和喝酒的放鬆。,1
"感觉这个酒店很一般,隔音特别不好,窗户都不是中空玻璃的,又临者马路,相当吵人,一夜都睡不好,房间的隔断也挺次,旁边房间讲电话,这屋听",0
親切友善的服務  星期五晚上搭乘CX408 由香港飛往台北。一如以往，商務客位都是賣得滿滿。但服務人員都很認真的把握只有一小時的時間提供餐飲及其他服務。班機上尤其是Alice貼心的幫忙及親切的態度讓我留下對國泰天好的印象！,1
"很棒的地方的家庭！  我的妻子和8個月大的女兒去了ikos olivia我們第一次家庭度假。 這是驚人的。 我選擇這家酒店因爲這裏的好評和它沒辜負我們的期望。 我們沒有做很多事情因爲我們由寶寶睡但是食物很不錯,尤其是亞洲餐廳！ 員工友好得不得了的女兒和她的要求後的補充。 超級一價全包服務的元素是極好的,我們叫了客房服務很多因爲我們的孩子很早就會去這家酒店很可愛和所有包括迷你吧以及我沒之前！ 房間很棒,我們住的是一間臥室的小屋套房（515房間）的就是在主餐廳和希臘餐廳和30秒的步行路程和大概都是1分鐘的步行路程的海灘和游泳池。 這是一個神話般的海景和沙灘！ 有很多可以做的事情即使我們什麼都沒做。 我們總是使用水療和溫泉真的很不錯,乾淨而且治療師負責我們的服務是最好的妻子在假期的時候和她有她擁有自己的美容沙龍所以這是一個頂級的讚美！ 但也有很多家庭的老夫妻自己的和每個人似乎都會有一個美好的時光。 服務員總是會讓我們給我們的女兒安置es了不用擔心所以你不需要帶很多吃的小包,他們還有一個網上購物在那裏你可以買尿布,嬰兒食品等等如果你忘了帶什麼東西。 總的來說這是一個很不錯的酒店我還會再來的。",1
房子太旧 不值这个价格。网速超慢~ 不要住大床房，大床房在拐角，电视很小很奇怪的格局。我晚上冷不给中央空调，说室外温度都19度~~~，不给开中央空调。避孕工具倒是很全~.电视不清楚，而且台很少。,0
可以有減價空間,0
"很喜歡這個地方   真的很喜歡這個地方,很大的品種,來了好幾次。 許多攤位賣的都是同一和銷售質量更好一些,但銷售多種多樣的。 從來沒有付錢。 大部分檔主都不錯而且很友好和樂於做業務。 肯定還會再來。 如果你在香港千萬不要錯過",1
环境不错，设施比较老。一般班。酒店前台的服务态度实在太差。,0
"驚喜與A340！  真的很失望的是當我被換到一個航班是由A343當我來到香港的延遲但很驚喜。   登機被延誤了25分鐘還沒有更新或門口的工作人員提供的信息  cx和糟糕的開始就是你自己的地面工作人員！   板載一度發現舊棺材人字形的過道的座位都可以在那裏洗臉。 我發現它的優點和缺點都有這些座位到...  優點：  我住過的最舒適的公務艙座位流！ 軟和經過長時間飛行後我才能睡得好 座位很私人  缺點： 在一個非常狹窄的座位和我覺得封閉到一個很小的空間,兩面牆的兩側的座位的確會讓座位棺材的感覺",1
